MaxQValues
0.03020732568735054
0.09891054657578316
0.16199783974243895
0.20419926766402344
0.2669035845678932
0.3182199870033638
0.3483754933706275
0.37598437095421794
0.39708369555814177
0.41786162112092384
0.4499357358051323
0.4690391428830624
0.48321164069865735
0.49898269311467885
0.5234796505033067
0.5428741947870225
0.55399738055179
0.561933627730397
0.5743646861324107
0.5854017286749286
0.5948392586291393
0.6029163549390837
0.6150170564286338
0.6354135000924721
0.6439367338175972
0.6426921536368716
0.6424810277155308
0.6480045253815395
0.6454512657065326
0.6395620088350865
0.6457412763322196
0.654516163289957
0.6617376065131509
0.6624239287361663
0.6666432412471551
0.6680976926809153
0.6728541862042376
0.671570524919483
0.6729323914784565
0.6727390723744793
0.6681426048385861
0.6659388721517994
0.6748372150762948
0.6790837521396825
0.6808413714345696
0.6850238508107565
0.6822455672880743
0.6931338940747627
0.7001737478943323
0.7015511436844716
0.698996209855885
0.6959076411810033
0.6977936833558112
0.6999641679313613
0.7041244050462416
0.6992635623564495
0.6871139750697537
0.6861578338598876
0.6990166031607683
0.6881076761898128
0.690730662406604
0.6904832472362967
0.6952747262731135
0.697626927939118
0.7024230468307894
0.694486008503154
0.6826045498224093
0.6785833384031504
0.7007155638916963
0.6909527285435962
0.6806891797410851
0.6960838319344735
0.6849989139171755
0.6883702239963471
0.6926958302604624
0.6820966864014355
0.675729864808512
0.676341462628713
0.6883500991930034
0.6969958154633024
0.681808702084009
0.6615982112950695
0.6596004754498149
0.6785679647579425
0.6896804945790779
0.7026761709581394
0.6946366475710779
0.6920672457692421
0.7058271126227831
0.6935962918802036
0.6981563011891491
0.6949051209208303
0.6831895633462725
0.6814185484659375
0.6790683462335664
0.6760495531112853
0.6773452974253542
0.680954025454087
0.6836093226559502
0.6833663977128137
0.6857671259441998
0.6922579168049913
0.7074266029434564
0.7114461957079884
0.7118514249660172
0.7155515862894014
0.7116249993784741
0.7113225420676625
0.7066123204089507
0.7060664680204191
0.7139969877435177
0.7084947721431232
0.707142268630492
0.7085283180402451
0.7143084601037024
0.7075397454612471
0.7074137409727214
0.7079803937034074
0.7000707348726986
0.7008035404204241
0.707742299994207
0.7045424583754415
0.700112844105679
0.7085033063715356
0.7089886547517456
0.7211480051228253
0.7325240994603001
0.7317518767391099
0.7316456758824899
0.7224901186874225
0.7166618641318184
0.7255752363898421
0.7302689598129304
0.7412154436876074
0.7421924997385134
0.729735692584246
0.7218580585814249
0.7238602778663006
0.7261937684898551
0.7247431369980795
0.7252207183696965
0.721348217189095
0.7159156439397398
0.7315105576742146
0.7304634718437104
0.723670273320448
0.7283170801024431
0.7336269947422568
0.7344170133411877
0.7411085786465955
